id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,71,true,180,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,,32,46831,39,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,
3,46,false,,,,,,,,,,,,,,
4,37,false,,,,,,,,,,,,,,
5,33,false,,,,,,,,,,,,,,
6,33,false,,,,,,,,,,,,,,
7,47,true,253,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,,46,46831,58,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,
8,21,true,306,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,,3,1961,10,false,8,"[testWithSecondOfMinuteInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:00.123+02:00> but was:<...10-31T02:30:00.123+01:00>-, testWithMinuteOfHourInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:00:10.123+02:00> but was:<...10-31T02:00:10.123+01:00>-, testWithMinuteOfHourInDstChange_mockZone(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T01:30:00.000+01:00> but was:<...10-31T01:30:00.000+00:30>-, testBug2182444_usCentral(org.joda.time.TestDateTimeZoneCutover): expected:<2008-11-02T01:00:00.000-06:00> but was:<2008-11-02T01:00:00.000-05:00>-, testWithMillisOfSecondInDstChange_Paris_summer(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.000+02:00> but was:<...10-31T02:30:10.000+01:00>-, testWithHourOfDayInDstChange(org.joda.time.TestDateTimeZoneCutover): expected:<...10-31T02:30:10.123+02:00> but was:<...10-31T02:30:10.123+01:00>-, testWithMillisOfSecondInDstChange_NewYork_winter(org.joda.time.TestDateTimeZoneCutover): expected:<...11-04T01:30:00.000-05:00> but was:<...11-04T01:30:00.000-04:00>-, testBug2182444_ausNSW(org.joda.time.TestDateTimeZoneCutover): expected:<2008-04-06T02:00:00.000+11:00> but was:<2008-04-06T02:00:00.000+10:00>-]",,
9,10,false,,,,,,,,,,,,,,
10,10,false,,,,,,,,,,,,,,
11,10,false,,,,,,,,,,,,,,
