id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,42,true,177,false,4,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]",,,5,2161,10,false,2,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]",,"process:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]hotswap:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]"
3,17,false,,,,,,,,,,,,,,
4,18,false,,,,,,,,,,,,,,
5,16,false,,,,,,,,,,,,,,
6,17,false,,,,,,,,,,,,,,
7,18,true,197,false,4,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]",,,5,2161,10,false,2,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]",,"process:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]hotswap:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]"
8,12,true,186,false,4,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]",,,3,2161,8,false,2,"[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]",,"process:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneShortNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testZoneNameNearTransition(org.joda.time.format.TestDateTimeFormatter): null-]hotswap:[testParseInto_monthDay_feb29_newYork_startOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-, testParseInto_monthDay_feb29_tokyo_endOfYear(org.joda.time.format.TestDateTimeFormatter): Cannot parse ""2 29"": Value 29 for dayOfMonth must be in the range 1, 28-]"
9,13,false,,,,,,,,,,,,,,
10,12,false,,,,,,,,,,,,,,
11,12,false,,,,,,,,,,,,,,
