id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,59,true,203,false,1,[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-],,,35,46831,46,false,1,[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-],,
3,41,false,,,,,,,,,,,,,,
4,36,false,,,,,,,,,,,,,,
5,33,false,,,,,,,,,,,,,,
6,31,false,,,,,,,,,,,,,,
7,40,true,194,false,1,[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-],,,36,46831,46,false,1,[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-],,
8,10,true,170,false,7,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,,3,1961,10,false,4,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,"process:[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]hotswap:[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]"
9,9,false,,,,,,,,,,,,,,
10,10,false,,,,,,,,,,,,,,
11,8,false,,,,,,,,,,,,,,
12,9,false,,,,,,,,,,,,,,
13,10,true,175,false,7,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,,2,1961,10,false,7,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,
14,10,true,171,false,7,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,,2,1961,9,false,7,"[testForID_String_old(org.joda.time.TestDateTimeZone): expected:<WET> but was:<Europe/London>-, testGetShortName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysGazaHistoric(org.joda.time.TestDateTimeZone): null-, testGetName(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysLondon(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydney(org.joda.time.TestDateTimeZone): null-, testPatchedNameKeysSydneyHistoric(org.joda.time.TestDateTimeZone): null-]",,
