id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,46,true,100,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,6254,6,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
3,50,true,153,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,2,7113,4,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
4,43,true,180,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,2,7113,8,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
5,56,true,128,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,24,30269,43,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
6,46,true,109,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,6,12015,9,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
7,65,true,132,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7885,5,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
8,26,true,127,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7880,5,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
9,21,true,99,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7742,5,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
10,27,true,113,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7742,5,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
11,19,true,106,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7829,5,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
12,35,true,140,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,4,7811,6,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
13,15,true,112,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,,3,7764,19,false,1,[testJavaVersionAsInt(org.apache.commons.lang3.SystemUtilsTest): expected:<0> but was:<0.0>-],,
