id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,48,true,117,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,6254,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
3,31,true,101,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,2,7113,4,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
4,54,true,174,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,2,7113,7,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
5,135,true,98,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,23,30269,29,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
6,53,true,98,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,5,12015,8,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
7,31,true,129,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,4,7885,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
8,24,true,91,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7880,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
9,31,true,98,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7742,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
10,19,true,97,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7742,6,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
11,24,true,101,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7829,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
12,20,true,154,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7811,5,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
13,23,true,109,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,,3,7764,4,false,1,[testSupplementaryUnescaping(org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest): Failed to unescape numeric entities supplementary characters expected:<𐰢> but was:<ఢ>-],,
