id,compile_time,compile_result,process_failing_time,process_failing_result,process_failing_count,process_failing_cases,process_regression_time,process_regression_result,hotswap_time,hotswap_length,hotswap_failing_time,hotswap_failing_result,hotswap_failing_count,hotswap_failing_cases,hotswap_regression_time,side_effect
2,40,true,105,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,,2,3624,5,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,
3,33,true,112,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,,3,3626,5,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,
4,26,true,95,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,,3,3624,6,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,
5,23,true,94,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<NaN>-],,,3,3627,5,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<NaN>-],,
6,22,true,97,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,,3,3627,5,false,1,[testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-],,
7,13,true,89,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): an IllegalArgumentException was expected-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,,3,3586,5,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): an IllegalArgumentException was expected-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,
8,13,true,96,false,3,"[testBadEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): Expecting IllegalArgumentException - non-bracketing-, testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<0.61> but was:<1.0>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<3.5>-]",,,2,3359,4,false,3,"[testBadEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): Expecting IllegalArgumentException - non-bracketing-, testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<0.61> but was:<1.0>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<3.5>-]",,
9,28,true,103,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<1> but was:<3>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,,2,3598,4,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<1> but was:<3>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,
10,12,true,91,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<1> but was:<3>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,,3,3598,5,false,2,"[testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<1> but was:<3>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,
11,11,true,93,false,3,"[testBadEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): Expecting IllegalArgumentException - non-bracketing-, testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<-0.04224> but was:<1.0>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,,2,3409,4,false,3,"[testBadEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): Expecting IllegalArgumentException - non-bracketing-, testInitialGuess(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<-0.04224> but was:<1.0>-, testRootEndpoints(org.apache.commons.math.analysis.solvers.BrentSolverTest): expected:<3.141592653589793> but was:<1.2246467991473532E-16>-]",,
